id,EAP,HPL,MWS
id02310,0.0015935001995622596,2.440204328791675e-5,0.9983820977571498
id24541,0.999985234839956,1.4727260667685065e-5,3.7899376209684556e-8
id00134,0.004970442764644534,0.9950285852471737,9.719881817618297e-7
id27757,0.6644261032684962,0.33557318442368433,7.123078195329729e-7
id04081,0.9886103124478794,5.944170152529015e-4,0.010795270536867674
id27337,0.9699215819191417,0.030065753372468033,1.2664708390274006e-5
id24265,0.9962138992580263,0.003003093735057486,7.830070069162196e-4
id25917,1.7982358132021242e-4,3.21915614988101e-4,0.9994982608036916
id04951,0.9999282508295043,7.174830435526623e-5,8.6614037721811e-10
id14549,0.9885274997466121,7.608989876612476e-4,0.010711601265726648
id22505,0.0027744933087225482,0.10571057213335129,0.8915149345579262
id24002,1.4886570759433319e-8,0.9999999833856379,1.7277913048676916e-9
id18982,0.057496685626414024,0.08599475433118693,0.8565085600423991
id15181,1.907362855252514e-4,0.9998036195293205,5.64418515422988e-6
id21888,0.9334936381686795,0.020163546325454182,0.04634281550586629
id12035,3.491009906957791e-4,1.532445191948552e-6,0.9996493665641122
id17991,0.34394349343669983,0.0010510867888463454,0.6550054197744538
id10707,0.9999999986085905,1.5090677736610527e-10,1.2405027032778017e-9
id07101,0.44268237913943737,0.011828766325301296,0.5454888545352613
id00345,0.6996720851188563,0.2986621453741012,0.0016657695070426014
id05912,0.9960471084156728,1.905982402953854e-4,0.0037622933440317327
id13443,0.9993285887629604,6.901919029624047e-5,6.023920467433194e-4
id09248,0.7409122877986639,0.05098342925176538,0.20810428294957073
id17542,0.10223646660863066,0.8907760313556659,0.006987502035703574
id06995,0.0025313963022785624,1.862306683686182e-7,0.9974684174670532
id25159,0.7778013336383863,8.682299297398773e-4,0.22133043643187372
id25729,0.980897314434037,0.014542500287785882,0.004560185278176996
id26949,0.9973333361245926,0.0017291001110687643,9.375637643386932e-4
id27191,0.0038085355371165054,5.941189672852181e-9,0.9961914585216938
id07668,0.0011620731966409368,4.524577606596276e-10,0.9988379263509014
id02230,0.008407750851404988,0.0011881104694816235,0.9904041386791135
id15553,0.9999999976398555,1.805884830025611e-10,2.1795559914237544e-9
id25688,3.4618441944109107e-7,0.9999947325120331,4.921303547477263e-6
id17545,0.9982041650577581,1.5445450815196514e-4,0.0016413804340898684
id13929,0.6890534812102421,0.11023773919943841,0.2007087795903195
id12880,0.5669188995944794,0.33910725923408186,0.09397384117143875
id19282,0.9448904163064346,0.00856654697649048,0.046543036717074944
id14690,0.0017160198761723233,8.451572152940414e-6,0.9982755285516747
id17975,8.244895245905743e-4,0.9976327326691204,0.001542777806289093
id08037,0.9999627911309218,3.53919636696435e-8,3.7173477114498644e-5
