id,EAP,HPL,MWS
id02310,0.07523197680711746,0.03653185814619064,0.8882361650466919
id24541,0.994090735912323,0.005232520867139101,6.766930455341935e-4
id00134,0.0034356340765953064,0.9951164722442627,0.0014478754019364715
id27757,0.9116128087043762,0.08092670887708664,0.007460531312972307
id04081,0.7839849591255188,0.08475592732429504,0.13125906884670258
id27337,0.9916139841079712,0.0033899967093020678,0.004995984025299549
id24265,0.9512924551963806,0.038942188024520874,0.009765430353581905
id25917,0.06004900112748146,0.12329552322626114,0.8166554570198059
id04951,0.9986842274665833,9.201419306918979e-4,3.955890715587884e-4
id14549,0.9018986225128174,0.00982979591935873,0.0882715955376625
id22505,0.008748158812522888,0.03475867956876755,0.9564931988716125
id24002,7.574228220619261e-4,0.9989866614341736,2.558559353929013e-4
id18982,0.06718194484710693,0.150360107421875,0.7824579477310181
id15181,0.0043227518908679485,0.994473397731781,0.0012037920532748103
id21888,0.5912742614746094,0.0641350969672203,0.3445906639099121
id12035,0.0020903756376355886,1.9802464521490037e-4,0.9977115392684937
id17991,0.2278462052345276,0.016029488295316696,0.7561243176460266
id10707,0.9985278844833374,9.196426835842431e-4,5.523931467905641e-4
id07101,0.3718028664588928,0.01467156782746315,0.6135255694389343
id00345,0.49197593331336975,0.488346666097641,0.01967737078666687
id05912,0.8830073475837708,0.019821060821413994,0.09717153757810593
id13443,0.8680976629257202,0.01173441018909216,0.12016793340444565
id09248,0.5644950270652771,0.0755307525396347,0.3599742352962494
id17542,0.009553207084536552,0.9874890446662903,0.0029577144887298346
id06995,0.04739610478281975,4.8079428961500525e-4,0.9521231055259705
id25159,0.3434511423110962,0.020950930193066597,0.6355979442596436
id25729,0.4486709237098694,0.4842335283756256,0.06709558516740799
id26949,0.9063715934753418,0.0513373501598835,0.042291078716516495
id27191,0.05042675510048866,0.0049358573742210865,0.9446374177932739
id07668,0.378126859664917,0.0019109740387648344,0.6199621558189392
id02230,0.0417604073882103,0.04091330245137215,0.9173263311386108
id15553,0.9979292154312134,6.572123675141484e-5,0.0020051102619618177
id25688,0.0037106808740645647,0.9950451850891113,0.0012441047001630068
id17545,0.9623032212257385,0.023980386555194855,0.013716403394937515
id13929,0.2591311037540436,0.21242684125900269,0.5284420251846313
id12880,0.06530803442001343,0.7305808663368225,0.2041110396385193
id19282,0.7648206353187561,0.1842796951532364,0.05089961737394333
id14690,0.010770310647785664,9.59242635872215e-4,0.9882705211639404
id17975,0.01594606041908264,0.9767805337905884,0.007273329887539148
id08037,0.9973770380020142,0.0014819172210991383,0.0011411114828661084
id15412,0.30394959449768066,0.015030779875814915,0.68101966381073
id25032,0.5739495754241943,0.14698733389377594,0.27906307578086853
id27165,0.9983944296836853,8.901214459910989e-4,7.153786718845367e-4
id03327,0.8832839727401733,0.038672495633363724,0.07804352045059204
id18515,0.8994759321212769,0.003171442076563835,0.09735260158777237
id21003,0.10694338381290436,0.02663709968328476,0.8664195537567139
id23855,3.535370051395148e-4,0.9990923404693604,5.541016580536962e-4
id20724,0.8507416844367981,0.05028296634554863,0.09897539764642715
id13303,0.582504391670227,0.07470155507326126,0.3427940607070923
id16521,0.0127797806635499,0.11042281240224838,0.8767974376678467
id20775,0.9991486072540283,9.264260734198615e-5,7.586832507513463e-4
id13029,0.9988861680030823,6.084730848670006e-4,5.05373696796596e-4
id14660,0.7646747827529907,0.20763260126113892,0.027692612260580063
id11028,0.0010095338802784681,2.840489614754915e-4,0.9987064599990845
id14180,0.9951554536819458,0.0018130844691768289,0.003031510394066572
id25860,0.9993533492088318,3.894217952620238e-4,2.572301309555769e-4
id11910,0.2584587633609772,0.027129262685775757,0.7144119739532471
id08065,0.15916667878627777,0.03129579871892929,0.8095374703407288
id22674,0.0034828053321689367,0.003169104689732194,0.9933480620384216
id25018,0.3395962715148926,0.010314113460481167,0.650089681148529
id10892,0.002132328459993005,0.9975525736808777,3.151585697196424e-4
id10217,0.05713893845677376,0.9401125311851501,0.0027485708706080914
id12996,0.455827921628952,0.08395759761333466,0.4602144658565521
id18262,0.9502758979797363,0.03310870751738548,0.01661534234881401
id08606,0.0011016239877790213,0.9985566735267639,3.417042316868901e-4
id17233,0.8960824012756348,0.013400577940046787,0.09051701426506042
id00101,0.6361146569252014,0.3084217607975006,0.055463582277297974
id12225,0.893435001373291,0.03106863796710968,0.07549633830785751
id01364,0.023872092366218567,0.9721981883049011,0.003929766360670328
id24973,0.9303945899009705,0.025134695693850517,0.04447072371840477
id25363,0.6017661690711975,5.187553470022976e-4,0.39771509170532227
id10061,0.13400137424468994,0.038996417075395584,0.8270021677017212
id17673,0.21083275973796844,0.6428859233856201,0.14628133177757263
id13249,0.2665767967700958,0.03378859907388687,0.6996346116065979
id10107,0.07744444161653519,0.08220066875219345,0.840354859828949
id04403,0.9949866533279419,0.0017556954408064485,0.0032576550729572773
id25728,0.92770916223526,0.011916701681911945,0.06037415564060211
id16184,0.11955437809228897,0.06657619774341583,0.8138694167137146
id03438,0.06753946095705032,9.294341434724629e-4,0.9315310716629028
id22923,0.0011450482998043299,0.998724639415741,1.3028594548814e-4
id08610,0.9951533079147339,0.001271126326173544,0.0035755715798586607
id25355,0.06056083366274834,0.030149521306157112,0.9092896580696106
id16916,0.41170504689216614,0.5692786574363708,0.01901629939675331
id12793,0.008558753877878189,0.9905669093132019,8.743443177081645e-4
id11859,0.9065454602241516,0.009861604310572147,0.08359289169311523
id02434,0.993377149105072,0.004770370200276375,0.0018525173654779792
id27703,0.011492607183754444,0.006716571748256683,0.9817907810211182
id25212,0.035020072013139725,0.9551486968994141,0.009831258095800877
id11308,0.12059586495161057,0.08635298162698746,0.7930511236190796
id26094,0.9309903979301453,0.024513250216841698,0.044496383517980576
id22080,0.882328987121582,0.10003475844860077,0.017636198550462723
id03545,0.9714358448982239,0.024943754076957703,0.0036203861236572266
id23725,0.0030793773476034403,0.0010882875649258494,0.9958323836326599
id12009,0.7197660803794861,0.16947004199028015,0.11076389998197556
id24241,0.3935515582561493,0.12426643073558807,0.4821820557117462
id03596,0.0010146892163902521,0.998847484588623,1.3780005974695086e-4
id10749,0.008272042497992516,0.9889459013938904,0.0027820137329399586
id22794,0.007313761860132217,0.004549688659608364,0.9881365299224854
id15482,0.06445208191871643,0.721845269203186,0.21370266377925873
id04833,0.7799992561340332,0.18523477017879486,0.034765955060720444
id00397,0.0029092663899064064,3.8025149842724204e-4,0.9967104196548462
id14691,0.07475374639034271,0.0598638653755188,0.8653824329376221
id05193,0.16543298959732056,0.020625147968530655,0.8139418959617615
id19541,0.996204674243927,0.0014444192638620734,0.0023509496822953224
id22166,0.0029934237245470285,1.8495747644919902e-4,0.9968216419219971
id20744,0.003968060947954655,4.0798820555210114e-4,0.9956240057945251
id10392,0.007298571988940239,8.309098775498569e-4,0.9918705224990845
id00770,0.9901699423789978,0.005384538788348436,0.004445480182766914
id06018,0.36099931597709656,0.5876171588897705,0.051383502781391144
id15678,0.2763717472553253,0.005678579676896334,0.7179496884346008
id08305,0.8517395257949829,0.08722375333309174,0.06103670597076416
id08903,0.6987179517745972,0.030506320297718048,0.27077576518058777
id14752,0.3943816125392914,0.580608606338501,0.02500983141362667
id12468,0.004545918665826321,0.9948754906654358,5.785509711131454e-4
id05085,0.3315139710903168,0.569176971912384,0.09930901229381561
id21993,0.6415951251983643,0.010229088366031647,0.3481757640838623
id15503,0.8480615615844727,0.08487318456172943,0.06706524640321732
id03021,0.008640437386929989,0.9897622466087341,0.0015973418485373259
id16123,0.9690413475036621,0.028921620920300484,0.0020370229613035917
id19383,0.9918453097343445,0.005507629830390215,0.002647011075168848
id04186,0.9993898868560791,3.950620593968779e-4,2.149884676327929e-4
id17954,4.027622926514596e-4,1.631105551496148e-4,0.9994340538978577
id12030,0.199718177318573,0.012552990578114986,0.7877288460731506
id13020,0.7996800541877747,0.1793346405029297,0.020985307171940804
id25327,0.0059135532937943935,0.9921820163726807,0.0019045150838792324
id16344,0.19903025031089783,0.30219772458076477,0.4987720549106598
id12303,0.11573132127523422,0.874411940574646,0.009856784716248512
id15017,0.9981831908226013,8.942293934524059e-4,9.225972462445498e-4
id22308,0.20624563097953796,0.03518752381205559,0.7585667967796326
id06536,0.023727959021925926,0.0089654931798577309,0.9673065543174744
id19797,0.15510553121566772,0.6562574505805969,0.18863704800605774
id06332,0.20793411135673523,0.7070877552032471,0.08497809618711472
id22941,0.10887196660041809,0.07213186472654343,0.8189961910247803
id13547,0.040708381682634354,0.012126036919653416,0.9471656084060669
id06928,0.002304412890225649,5.914633511565626e-4,0.9971041083335876
id12521,0.4871596693992615,0.18502160906791687,0.32781872153282166
id25716,0.5727415680885315,0.0028051293920725584,0.4244532585144043
id27116,8.538859547115862e-4,6.595598097192124e-5,0.9990801811218262
id19941,0.01601250097155571,0.9648594856262207,0.01912802644073963
id05711,3.3132050884887576e-4,1.882101787487045e-4,0.9994805455207825
id02097,0.013931183144450188,0.01851188950240612,0.967556893825531
id03563,0.0010815414134413004,0.9987201690673828,1.9830236851703376e-4
id02295,0.22900965809822083,0.7391825914382935,0.031807683408260345
id08179,0.9991795420646667,4.8410420276923105e-5,7.720206049270928e-4
id05332,0.025970278307795525,0.9706407189369202,0.0033890206832438707
id15697,0.9724441766738892,0.008280469104647636,0.019275357946753502
id17026,0.4645187556743622,0.04233473166823387,0.49314653873443604
id04243,0.2614569067955017,0.7295897603034973,0.00895332545042038
id13175,0.999046266078949,9.044504840858281e-4,4.923472079099156e-5
id05387,0.9957473874092102,0.0015867928741499782,0.0026658279821276665
id19989,0.9144098162651062,0.04274560883641243,0.04284464940428734
id25173,0.07588590681552887,0.00994474720209837,0.9141693115234375
id08925,0.01535221841186285,0.9801784157752991,0.004469367675483227
id03034,0.036305755376815796,0.9469809532165527,0.01671329326927662
id13272,0.001957944594323635,0.997275173664093,7.66867189668119e-4
id07956,0.9574273824691772,0.005256678443402052,0.03731590509414673
id02648,0.0039025063160806894,0.0013578137150034308,0.9947397112846375
id01778,0.04827873408794403,0.008655983954668045,0.9430652856826782
id12846,0.0013229853939265013,3.7464959314092994e-4,0.9983023405075073
id19001,0.23321318626403809,0.06345390528440475,0.7033329010009766
id05763,0.8313769698143005,0.027768399566411972,0.1408545821905136
id15590,0.0156038673594594,7.570977904833853e-4,0.9836390018463135
id04912,0.7264167070388794,0.04331418126821518,0.23026910424232483
id21201,0.8609591126441956,0.04963841661810875,0.08940248191356659
id13215,0.996086835861206,4.369501839391887e-4,0.003476241836324334
id15612,0.04710695892572403,0.9375677704811096,0.01532525010406971
id18501,0.10561332106590271,0.039120666682720184,0.8552659749984741
id07223,0.8489832878112793,0.03788202255964279,0.11313468962907791
id06707,0.24755145609378815,0.49325990676879883,0.2591886520385742
id05238,1.9461808551568538e-4,0.9997180104255676,8.730853733140975e-5
id00935,0.014853556640446186,0.10528146475553513,0.8798649907112122
id00110,0.834722101688385,0.015878241509199142,0.14939966797828674
id17476,0.9628832340240479,0.03243213891983032,0.004684608895331621
id15170,0.9862430691719055,0.0128275565803051,9.293102193623781e-4
id13397,0.24226397275924683,0.06023266911506653,0.697503387928009
id24283,0.9037978649139404,0.07235738635063171,0.023844704031944275
id15234,0.9802645444869995,0.012048677541315556,0.007686728611588478
id16884,0.31808650493621826,0.4155576825141907,0.26635581254959106
id07831,0.4074123799800873,0.3290379047393799,0.26354971528053284
id16038,0.9101495146751404,0.08020351082086563,0.009646987542510033
id03629,0.9562368392944336,0.020932987332344055,0.022830091416835785
id21019,0.8954246044158936,0.061835337430238724,0.042740076780319214
id21835,0.4351799190044403,0.0509626641869545,0.5138574242591858
id04480,4.4997918303124607e-4,0.9993699193000793,1.800657482817769e-4
id20838,0.066554494202137,0.928083062171936,0.005362457595765591
id24195,0.6393826603889465,0.06478700041770935,0.29583030939102173
id05448,0.5207643508911133,0.47256040573120117,0.0066751823760569096
id15957,0.041139766573905945,0.9517179727554321,0.007142184302210808
id19956,0.01990104839205742,8.002080721780658e-4,0.9792987108230591
